size,ttn_score,p_value,fold_change
1,0.0,1.0,
2,0.00025907793065369677,0.3176823176823177,1.2178604501319052
3,0.00022748422495570035,0.4085914085914086,1.1338240143379321
4,0.00019995358622668254,0.4955044955044955,1.0093221671793524
5,0.00017615048246301775,0.5874125874125874,0.85222910111058
6,0.00022385925337422636,0.5264735264735265,0.9155316653464028
7,0.00035742507560328066,0.4745254745254745,1.151873220086758
8,0.00042089036714908435,0.5754245754245755,0.8933461823474381
9,0.0004609307829980932,0.5874125874125874,0.8220319003698221
10,0.0005019361804037632,0.5864135864135864,0.8989259000324875
11,0.0005277884097462219,0.5924075924075924,0.9803129332759447
12,0.0005489358514373278,0.5874125874125874,0.9899793701433035
13,0.0005588180055198106,0.5014985014985015,0.997027399679035
14,0.0006493972666978965,0.44555444555444557,1.1427574535789988
15,0.0006473817464016007,0.4325674325674326,1.1517749509121122
16,0.0006433383631186277,0.4245754245754246,1.157316905934587
17,0.0006247988725542296,0.4355644355644356,1.1199589544631805
18,0.0006172548993174467,0.42857142857142855,1.1181892886704419
19,0.0006077328248536946,0.4385614385614386,1.1057934975432664
20,0.0006024080991833537,0.4255744255744256,1.0996255936783212
21,0.0005898704393224466,0.4175824175824176,1.098701760455348
22,0.0005742362163167631,0.43156843156843155,1.0969200337670149
23,0.000557763716444545,0.43456543456543456,1.0887847831645754
24,0.0005429904722271233,0.43156843156843155,1.0747520546454177
25,0.0005269504315016019,0.43656343656343655,1.0675486861186814
26,0.0005160212174076622,0.4435564435564436,1.0655310737695214
27,0.0005019177516297998,0.4435564435564436,1.062777708395527
28,0.0004848721398480424,0.44955044955044954,1.0581293565178986
29,0.00046863384182607216,0.45554445554445555,1.0507129605218468
30,0.0004495488095630059,0.46153846153846156,1.0439750636107448
