clique_size,model_type,strength
10,gene,5.370354600552126e-05
10,all,3.056443012575923e-05
5,tf,0.0006774624472810908
5,non_gene,5.201513268852275e-05
5,gene,0.0005504765724969501
5,all,0.0001572255630239272
10,tf,0.00020800971898530493
10,non_gene,3.934844337333173e-05
10,gene,0.00016093099571860896
10,all,5.513379304983976e-05
5,tf,0.0002769123366093288
5,non_gene,0.0004458974694218938
5,gene,0.0004493580221027403
5,all,0.00027378365405143095
10,tf,8.379658738086635e-05
10,non_gene,0.00013159668183940288
10,gene,0.00015754235433572622
10,all,8.018384003952966e-05
5,tf,2.8158585035605325e-05
5,non_gene,0.00039694302170539917
5,gene,0.00010050009695751259
5,all,0.000371668605042292
10,tf,3.003358385953092e-05
10,non_gene,0.00013458666404076388
10,gene,4.3832777033613346e-05
10,all,0.00023505520367392494
5,tf,0.00015928540874722663
5,non_gene,4.744437160426631e-05
5,gene,0.0002562831391627853
5,all,0.0005218756581832315
10,tf,5.237362428392003e-05
10,non_gene,3.2409406810966066e-05
10,gene,7.401812847315202e-05
10,all,0.00013539492223519804
5,tf,0.0003674034465510386
5,non_gene,0.0
5,gene,0.00047389821040541455
5,all,0.00029256879404354727
10,tf,0.0001318045735237054
10,non_gene,0.0
10,gene,0.00016700405664104296
10,all,7.955482281988997e-05
5,tf,0.00016835924295269304
5,non_gene,0.00019080138052425646
5,gene,0.0010032802458925835
5,all,5.657781627927835e-05
10,tf,0.0001016191522300935
10,non_gene,6.196608470543387e-05
10,gene,0.0002426420063901613
10,all,3.773978763394466e-05
5,tf,0.0006580406875235391
5,non_gene,0.002340724505254049
5,gene,0.00030060459875122763
5,all,0.0
10,tf,0.000180590850529054
10,non_gene,0.0013729050342836519
10,gene,8.055721255004303e-05
10,all,0.0
5,tf,0.00012475734683535904
5,non_gene,0.0004602236893574887
5,gene,0.00011967525922427773
5,all,0.0001358650387063976
10,tf,5.0148882482632774e-05
10,non_gene,0.0001515017803924719
10,gene,6.571221162336367e-05
10,all,8.174060138048362e-05
5,tf,0.0002158112484113216
5,non_gene,0.0
5,gene,0.0
5,all,0.00033790969649317765
10,tf,6.797341752180955e-05
10,non_gene,0.0
10,gene,0.0
10,all,0.0001034596813596867
5,tf,0.0016839228349944824
5,non_gene,0.0
5,gene,0.0003651436890674197
5,all,0.00041951629462042906
10,tf,0.0005409072051408022
10,non_gene,0.0
10,gene,0.00011904585779338539
10,all,0.00011555978950151036
5,tf,0.0006811670092359491
5,non_gene,0.00012270561052166447
5,gene,0.0
5,all,0.0001648168068596458
10,tf,0.0002783423438460721
10,non_gene,9.49305105893336e-05
10,gene,0.0
10,all,5.1476845016421785e-05
5,tf,0.00014522824757043744
5,non_gene,0.00019570035680692636
5,gene,9.914602254713755e-05
5,all,0.0002478327932610017
10,tf,7.550464522965272e-05
10,non_gene,5.882884746073563e-05
10,gene,5.829943443485261e-05
10,all,9.039054413136053e-05
5,tf,0.0003739482043117798
5,non_gene,0.0004092749252942979
5,gene,0.00015535234269298376
5,all,0.0006072467049088351
10,tf,0.00014437494662908692
10,non_gene,0.0001098525786512579
10,gene,5.127691803536065e-05
10,all,0.0001484869574249631
5,tf,0.00029007918011591486
5,non_gene,8.618436434104071e-05
5,gene,0.00020151655425128162
5,all,4.315970896516382e-05
10,tf,7.806190318824195e-05
10,non_gene,3.6393882141903004e-05
10,gene,7.085242763577131e-05
10,all,3.3488066433863167e-05
5,tf,0.0004466866936087608
5,non_gene,0.0003267513461361176
5,gene,0.0005908813053228471
5,all,0.0006113286682934764
10,tf,0.00014713086211322525
10,non_gene,0.00010032490566954962
10,gene,0.00015176013111795552
10,all,0.0001534901048010456
5,tf,0.00011108140913271306
5,non_gene,0.00011657516831452553
5,gene,4.181074997367455e-05
5,all,4.5538123571671596e-05
10,tf,8.574997790282716e-05
10,non_gene,4.524088184478223e-05
10,gene,3.191432767659806e-05
10,all,3.5903037785152894e-05
5,tf,2.9621062482100443e-05
5,non_gene,0.0006516228101925766
5,gene,4.4439906891321804e-05
5,all,0.0
10,tf,2.1842960198634645e-05
10,non_gene,0.00016284678716940037
10,gene,2.5701244979732054e-05
10,all,0.0
5,tf,0.00011495203160307943
5,non_gene,0.0003606768473437138
5,gene,0.00017929669111984653
5,all,5.4168996101588834e-05
10,tf,7.662525562251664e-05
10,non_gene,9.381023609593318e-05
10,gene,6.518797000697204e-05
10,all,4.309010601600119e-05
5,tf,8.411871123242496e-05
5,non_gene,0.0
5,gene,6.167120312342155e-05
5,all,0.0005132320675272214
10,tf,5.126395189105249e-05
10,non_gene,0.0
10,gene,3.832718882116683e-05
10,all,0.00013638911943511967
5,tf,0.0001332546729956691
5,non_gene,9.337766977557136e-05
5,gene,0.0001603204970301615
5,all,0.0005561929489761076
10,tf,8.161898612190949e-05
10,non_gene,5.75507080711402e-05
10,gene,7.005765931844008e-05
10,all,0.00014329914845907075
5,tf,7.263812821472937e-05
5,non_gene,0.0
5,gene,0.0002995300786532805
5,all,0.0005086307566043973
10,tf,3.837575029793271e-05
10,non_gene,0.0
10,gene,9.068646412269842e-05
10,all,0.0001406209234251197
5,tf,6.430276609152786e-05
5,non_gene,0.0
5,gene,6.236088001257589e-05
5,all,0.0
10,tf,7.718699709113172e-05
10,non_gene,0.0
10,gene,3.468301028854215e-05
10,all,0.0
5,tf,0.00016773367636564095
5,non_gene,3.6839782204529146e-05
5,gene,3.848465076360272e-05
5,all,4.331071061546291e-05
10,tf,5.585156026844683e-05
10,non_gene,3.0515499025319573e-05
10,gene,2.761201368491606e-05
10,all,3.664915802699313e-05
5,tf,0.00011599027181621448
5,non_gene,5.172054990477316e-05
5,gene,0.00011892993457768435
5,all,0.00014278208414259937
10,tf,9.69440081485704e-05
10,non_gene,2.4900325385740642e-05
10,gene,6.70416553711172e-05
10,all,4.426869736830384e-05
5,tf,0.0016839228349944824
5,non_gene,8.957406424365684e-05
5,gene,6.09455365631153e-05
5,all,0.00012740589094168293
10,tf,0.00046579051384087366
10,non_gene,4.1064535238474905e-05
10,gene,7.422652321368683e-05
10,all,4.619674895801047e-05
5,tf,0.0002680832250717115
5,non_gene,0.0
5,gene,0.00011374429589923872
5,all,6.193897892876668e-05
10,tf,8.983734225719455e-05
10,non_gene,0.0
10,gene,4.474056336803357e-05
10,all,3.8099539951692714e-05
5,tf,0.0003437655771086378
5,non_gene,0.0
5,gene,0.0006416019334204765
5,all,0.00025662921010630976
10,tf,0.00011087973134725545
10,non_gene,0.0
10,gene,0.00016555692121764866
10,all,0.0001448496933461281
5,tf,0.00024249524825275653
5,non_gene,4.3684160591632003e-05
5,gene,4.547556785105616e-05
5,all,0.00046418680741506304
10,tf,7.7062853874656e-05
10,non_gene,2.9152738757865552e-05
10,gene,2.941985205384297e-05
10,all,0.00013906340083567033
5,tf,0.00013804779165615667
5,non_gene,0.0
5,gene,5.52861205188764e-05
5,all,0.00015624311902614213
10,tf,8.779380345968225e-05
10,non_gene,0.0
10,gene,4.329007799423194e-05
10,all,6.539128231540762e-05
5,tf,0.00038325450703745464
5,non_gene,0.0
5,gene,0.00019879457506124165
5,all,3.396130477807714e-05
10,tf,0.00013369971003539285
10,non_gene,0.0
10,gene,7.053620291939128e-05
10,all,3.5309165603396485e-05
5,tf,5.7827172571080785e-05
5,non_gene,0.0003612257763490597
5,gene,0.0004850977782032955
5,all,0.0002432483360632532
10,tf,3.432224250967024e-05
10,non_gene,9.993438103108081e-05
10,gene,0.00013022514770806212
10,all,7.01187644363574e-05
5,tf,0.00023490321151092012
5,non_gene,0.0
5,gene,0.00019632711686741445
5,all,9.941889621389922e-05
10,tf,6.838855078377105e-05
10,non_gene,0.0
10,gene,5.703037343147755e-05
10,all,4.527103326747023e-05
5,tf,0.00016834416232721166
5,non_gene,9.950171601951123e-05
5,gene,0.0004281458653418822
5,all,0.0007440911647430737
10,tf,8.271192751826043e-05
10,non_gene,5.1262689175343955e-05
10,gene,0.00011726070442007431
10,all,0.00026076299094669373
5,tf,0.00012570076385637308
5,non_gene,0.00017638667344158676
5,gene,0.0002641777087733298
5,all,0.0001140678714579021
10,tf,5.6585373337514306e-05
10,non_gene,5.408389080730203e-05
10,gene,7.687509365595651e-05
10,all,4.373757416221587e-05
5,tf,0.00030868996042602735
5,non_gene,0.00022509909781401365
5,gene,0.00042090200262356675
5,all,2.3653910427547315e-05
10,tf,0.00019443616198598605
10,non_gene,6.441709955277574e-05
10,gene,0.00018394165919215477
10,all,2.0908392700928417e-05
5,tf,3.7715897595630934e-05
5,non_gene,0.0007017426477651032
5,gene,0.00021451261053421168
5,all,0.0
10,tf,5.030287556431233e-05
10,non_gene,0.00018123997883974882
10,gene,0.00011049745908835337
10,all,0.0
5,tf,0.00011381683104475754
5,non_gene,0.000334796912998399
5,gene,0.0011662833000042265
5,all,0.0002954443764329972
10,tf,8.158709119102839e-05
10,non_gene,9.534560383218926e-05
10,gene,0.0003617981169894125
10,all,8.289205421382546e-05
5,tf,0.00016988056704377564
5,non_gene,7.242221808537469e-05
5,gene,0.00016725246539236164
5,all,0.0005349360931211275
10,tf,6.673718367630406e-05
10,non_gene,3.69560064372334e-05
10,gene,7.894317667649623e-05
10,all,0.000147072303325105
5,tf,0.0007605945278525909
5,non_gene,0.0
5,gene,0.00021627385530916766
5,all,5.0168794127556274e-05
10,tf,0.00020264331848851057
10,non_gene,0.0
10,gene,8.463595921519847e-05
10,all,2.887319761591238e-05
5,tf,0.00034844926125912574
5,non_gene,0.0
5,gene,0.0
5,all,6.159869099425106e-05
10,tf,0.00018842037246589996
10,non_gene,0.0
10,gene,0.0
10,all,4.573523068055812e-05
5,tf,0.00024479766520556624
5,non_gene,0.0005089142897405294
5,gene,0.0001936230034079866
5,all,0.0002939642832583271
10,tf,8.921162046855449e-05
10,non_gene,0.0001408808710263321
10,gene,5.80233670667529e-05
10,all,7.617156440697698e-05
5,tf,0.00014674864796065116
5,non_gene,0.0002617886193345824
5,gene,4.7685998342612953e-05
5,all,0.000543841553745342
10,tf,5.123574865277096e-05
10,non_gene,7.860284713129785e-05
10,gene,2.524976029194462e-05
10,all,0.00022087275271837195
5,tf,0.0002324215227450752
5,non_gene,7.644976491569589e-05
5,gene,4.9546036191764764e-05
5,all,5.294687381481642e-05
10,tf,0.00010908096802464691
10,non_gene,5.5431948202133034e-05
10,gene,3.860228427480229e-05
10,all,3.418357174073404e-05
5,tf,0.00036338211195221343
5,non_gene,0.00015820654144065596
5,gene,0.00020155820557328177
5,all,5.2487650791886656e-05
10,tf,0.0001320209531811955
10,non_gene,5.856648840652829e-05
10,gene,6.151153625666383e-05
10,all,4.689608388762135e-05
5,tf,0.00038460694744993666
5,non_gene,0.00014135873559414756
5,gene,4.662523571613858e-05
5,all,4.518812455083784e-05
10,tf,0.0001507850750049032
10,non_gene,4.736292600780765e-05
10,gene,3.8866525728582836e-05
10,all,3.517777432568974e-05
5,tf,0.00038767729257192774
5,non_gene,5.1082278592140476e-05
5,gene,0.00023891781637588421
5,all,0.00048272776434040256
10,tf,0.00015504616423039506
10,non_gene,3.395716577816284e-05
10,gene,0.00014496568900651687
10,all,0.0001173198190895258
5,tf,0.0003803609062908361
5,non_gene,0.00014935501474187216
5,gene,0.0007965027933432891
5,all,0.00010669677437198347
10,tf,0.00016409598009186856
10,non_gene,5.680633460747199e-05
10,gene,0.00023054660495784574
10,all,4.7631819373858224e-05
5,tf,0.0002670100288264422
5,non_gene,0.0003396573940657786
5,gene,0.00013396099286993807
5,all,6.62220987260825e-05
10,tf,0.00010104264011574912
10,non_gene,9.521196998211726e-05
10,gene,5.6491833590454427e-05
10,all,3.809643065698664e-05
5,tf,0.0003948756669980994
5,non_gene,0.00010197209646200048
5,gene,0.00015631358916504725
5,all,0.0008097305820216653
10,tf,0.00012800008393608946
10,non_gene,3.7728030675902575e-05
10,gene,7.204864796434449e-05
10,all,0.00021388541255081307
5,tf,0.0002489270048051928
5,non_gene,0.001223103826983815
5,gene,0.0002849641959509735
5,all,0.0006738810913017797
10,tf,0.00018708050049674757
10,non_gene,0.0003595308323572501
10,gene,7.891746363694507e-05
10,all,0.00019164181592776122
5,tf,0.0011494030097119801
5,non_gene,0.0006564833902286445
5,gene,0.00067507267464277
5,all,0.00035056024029729186
10,tf,0.00027427702621461556
10,non_gene,0.00018014016904162653
10,gene,0.006720235708893545
10,all,9.496518731519216e-05
5,tf,0.00016793478639508518
5,non_gene,0.003920245612357288
5,gene,3.0000908459111473e-05
5,all,3.2188194786716444e-05
10,tf,0.0001339012483761453
10,non_gene,0.002149019315705137
10,gene,3.637787690841018e-05
10,all,2.7098155838034053e-05
5,tf,0.00018512093339683865
5,non_gene,3.85607576697718e-05
5,gene,4.965224073638271e-05
5,all,5.522983579937939e-05
10,tf,7.59817266624294e-05
10,non_gene,3.70912030020438e-05
10,gene,5.409686931814196e-05
10,all,5.2343139444890615e-05
5,tf,5.531358539308927e-05
5,non_gene,0.0003484597865387468
5,gene,0.0006702854573682362
5,all,0.00033786295543034375
10,tf,5.860132346264372e-05
10,non_gene,9.68299534000312e-05
10,gene,0.00021204714736375408
10,all,0.00012618332713355574
5,tf,0.0004318754557925546
5,non_gene,0.0001271799780760124
5,gene,5.895377861177738e-05
5,all,3.8401276447706666e-05
10,tf,0.00011129293789506881
10,non_gene,4.2330994402436136e-05
10,gene,3.5342666773432435e-05
10,all,3.5470370898656566e-05
5,tf,0.0007251642827504309
5,non_gene,4.333738510904732e-05
5,gene,0.00011191344221661537
5,all,0.0
10,tf,0.0002673117180973928
10,non_gene,2.9209024534143815e-05
10,gene,5.7672260461133434e-05
10,all,0.0
5,tf,0.0006476216769945902
5,non_gene,3.96283108236833e-05
5,gene,0.00011506908733994107
5,all,0.00049713084939399
10,tf,0.00019478300879040706
10,non_gene,3.22244554281175e-05
10,gene,9.68722539200313e-05
10,all,0.00012782137107908008
5,tf,0.0003495531293985246
5,non_gene,0.0
5,gene,3.711514695492711e-05
5,all,0.0007874224690848569
10,tf,0.000208855268845738
10,non_gene,0.0
10,gene,3.7927283787744014e-05
10,all,0.00022040335367932865
5,tf,0.0002940745680364547
5,non_gene,8.062661012963374e-05
5,gene,0.001376757831482924
5,all,9.258095202793649e-05
10,tf,0.00014583501581499138
10,non_gene,3.7041941441181306e-05
10,gene,0.00039591944711986034
10,all,0.00010603637740549658
5,tf,0.00015996864034770831
5,non_gene,0.00010129492544982221
5,gene,0.00020484010421770266
5,all,0.00028333069537058017
10,tf,7.137086059457686e-05
10,non_gene,4.56796426328382e-05
10,gene,7.639073425963984e-05
10,all,0.00011064687618079343
5,tf,0.00023512462773687468
5,non_gene,0.00020226286146561158
5,gene,0.00048220035840961726
5,all,0.0
10,tf,6.251611594628565e-05
10,non_gene,6.599774036555035e-05
10,gene,0.0001772940913901366
10,all,0.0
5,tf,0.00014864730353675851
5,non_gene,0.0006062245686186471
5,gene,0.002705204800348279
5,all,0.0008873779431632029
10,tf,4.98298366383497e-05
10,non_gene,0.0001504080325569704
10,gene,0.0006180643546675902
10,all,0.00021489267109274935
5,tf,0.00035133103875794377
5,non_gene,3.845937090940443e-05
5,gene,0.00011943225636755855
5,all,0.0
10,tf,9.725960023542572e-05
10,non_gene,2.8179829197376044e-05
10,gene,6.669203883779983e-05
10,all,0.0
5,tf,0.00010812719363834371
5,non_gene,0.0
5,gene,0.00044729229966491085
5,all,4.305904877904479e-05
10,tf,8.472848474489153e-05
10,non_gene,0.0
10,gene,0.0001238648776172019
10,all,2.773626784142157e-05
5,tf,0.00019573601733356358
5,non_gene,0.0002543819724605435
5,gene,0.0007910441786484474
5,all,0.0005645872266892875
10,tf,6.36618167564971e-05
10,non_gene,7.177550985513384e-05
10,gene,0.00019661893874944978
10,all,0.00014653416642108547
5,tf,3.815052220512734e-05
5,non_gene,0.0004345116197673426
5,gene,0.00040599774587312483
5,all,0.00024098914579443408
10,tf,3.1140482478844275e-05
10,non_gene,0.00011652728623052309
10,gene,0.00010996287992202649
10,all,7.364325214113031e-05
5,tf,0.00023083920941181917
5,non_gene,3.4934684446552286e-05
5,gene,0.00019580613786882186
5,all,4.2973385787826445e-05
10,tf,6.754437891309937e-05
10,non_gene,1.9713886985862992e-05
10,gene,6.767720581088261e-05
10,all,4.4112744692413434e-05
5,tf,0.00012671097099415442
5,non_gene,4.918425019896515e-05
5,gene,0.0003771686902612919
5,all,0.0004104217182798133
10,tf,7.106740826566149e-05
10,non_gene,4.383758622683634e-05
10,gene,9.726529275678595e-05
10,all,0.00010892864995650208
5,tf,3.413851854097116e-05
5,non_gene,0.0
5,gene,0.00024477120220389715
5,all,0.00022100218504191995
10,tf,4.0856834011357036e-05
10,non_gene,0.0
10,gene,7.232757054254085e-05
10,all,7.697554033579712e-05
5,tf,0.0001370069099006643
5,non_gene,0.0003660805635090539
5,gene,0.00019906477514604627
5,all,6.825047895047877e-05
10,tf,6.919801065448677e-05
10,non_gene,9.450475550750419e-05
10,gene,0.0001148328174665671
10,all,5.475356612933846e-05
5,tf,0.00010227668991191386
5,non_gene,0.0
5,gene,0.00026029043020831905
5,all,2.7641932647316037e-05
10,tf,4.5020008020907146e-05
10,non_gene,0.0
10,gene,7.268130226805288e-05
10,all,2.9450730689265368e-05
5,tf,0.0002449775618997102
5,non_gene,0.0
5,gene,0.0003749172112077616
5,all,0.0001996035240916497
10,tf,7.962668416844668e-05
10,non_gene,0.0
10,gene,0.00010847570205441567
10,all,6.284727746882129e-05
5,tf,0.002987178502809375
5,non_gene,0.0003222891432001149
5,gene,0.0001080774103192448
5,all,4.676854817056802e-05
10,tf,0.0014516875215425248
10,non_gene,0.00014245608659135893
10,gene,4.610986729432878e-05
10,all,3.4919356677079394e-05
5,tf,0.0002253994551126073
5,non_gene,0.00024012644269291375
5,gene,0.00018699459783402505
5,all,0.0004831961149854722
10,tf,7.523150233524043e-05
10,non_gene,0.0002038233036901604
10,gene,6.765844121904366e-05
10,all,0.00017196206890104565
5,tf,6.302081297601221e-05
5,non_gene,0.0
5,gene,4.340730882246992e-05
5,all,7.162492021930995e-05
10,tf,4.77071655268659e-05
10,non_gene,0.0
10,gene,2.7014742214040942e-05
10,all,5.6206198731465085e-05
5,tf,0.00012220343318349752
5,non_gene,0.0001845784935737503
5,gene,5.5739377866465605e-05
5,all,0.0
10,tf,9.802507899289695e-05
10,non_gene,6.003357093832332e-05
10,gene,4.517263874004846e-05
10,all,0.0
5,tf,0.0016603609060348748
5,non_gene,4.8934458202973396e-05
5,gene,5.968668517260233e-05
5,all,0.00010235570821032604
10,tf,0.00045696313971700447
10,non_gene,4.0666260454570346e-05
10,gene,4.903169902165502e-05
10,all,5.4367129693488794e-05
5,tf,0.0006588977225295324
5,non_gene,0.0
5,gene,4.347788288267276e-05
5,all,0.00033019387590206545
10,tf,0.0002138334186782747
10,non_gene,0.0
10,gene,2.9687093527980342e-05
10,all,9.32516217874914e-05
5,tf,0.00039186333223307156
5,non_gene,0.000503376836885446
5,gene,0.00028414229960225645
5,all,0.0002426469030117626
10,tf,9.912944234064407e-05
10,non_gene,0.00022157932724992962
10,gene,8.195541704937694e-05
10,all,7.870572123546072e-05
5,tf,0.0003990619568696702
5,non_gene,0.00021718653687676734
5,gene,6.864455505417271e-05
5,all,0.00032578972983050587
10,tf,0.00012823354440487424
10,non_gene,6.508335785669384e-05
10,gene,4.797965315482939e-05
10,all,0.00015239131857223759
5,tf,4.548309413332103e-05
5,non_gene,0.0
5,gene,4.421594315240148e-05
5,all,0.00010717822707735015
10,tf,3.027824540124458e-05
10,non_gene,0.0
10,gene,4.642739349152602e-05
10,all,3.761597545405385e-05
5,tf,0.00013040720368812716
5,non_gene,0.0003463095247187709
5,gene,0.00043328683743931696
5,all,0.0006266105820156041
10,tf,7.700807213168313e-05
10,non_gene,0.00015224100948960643
10,gene,0.00012099795127142126
10,all,0.00017197038556175176
5,tf,8.231126648574893e-05
5,non_gene,2.8156461208911105e-05
5,gene,0.0005795713922542103
5,all,4.988387622974451e-05
10,tf,3.866086450543567e-05
10,non_gene,2.0607585733878447e-05
10,gene,0.00015489256112930007
10,all,2.871707141328327e-05
5,tf,9.27081120607937e-05
5,non_gene,0.0
5,gene,0.00022170483491483497
5,all,0.0004243355258629949
10,tf,9.203008377617661e-05
10,non_gene,0.0
10,gene,0.00012482309686430266
10,all,0.00026002414147728586
5,tf,9.126961116610676e-05
5,non_gene,0.00012066052457627944
5,gene,8.047271562107597e-05
5,all,0.0
10,tf,7.298128338036647e-05
10,non_gene,6.96128983503055e-05
10,gene,3.943271846932297e-05
10,all,0.0
5,tf,0.00019798941495770042
5,non_gene,0.00046420867937484276
5,gene,4.614816159646725e-05
5,all,0.0
10,tf,6.601432008099464e-05
10,non_gene,0.0001251915260390135
10,gene,3.173872947992231e-05
10,all,0.0
5,tf,0.00025582905293856315
5,non_gene,0.0014448406467328482
5,gene,0.00015256606928287642
5,all,4.9117005776705216e-05
10,tf,8.508975963793301e-05
10,non_gene,0.0012686702914560045
10,gene,6.011196924696921e-05
10,all,4.67047321924878e-05
5,tf,0.00024198247436107049
5,non_gene,0.0
5,gene,4.5244271292137514e-05
5,all,2.378863098061781e-05
10,tf,9.621311127313672e-05
10,non_gene,0.0
10,gene,5.454516625748303e-05
10,all,1.9112681329870614e-05
5,tf,0.0001565355102331691
5,non_gene,0.00018643994194904472
5,gene,0.0003774221762010649
5,all,0.00015918021710269273
10,tf,5.821421885318909e-05
10,non_gene,5.8131098573848495e-05
10,gene,9.289356093838123e-05
10,all,5.3167360845787124e-05
5,tf,0.0007484522455038529
5,non_gene,0.0
5,gene,3.9621845423679765e-05
5,all,3.68248723585395e-05
10,tf,0.00019155451169315018
10,non_gene,0.0
10,gene,2.240241208814872e-05
10,all,2.866653981508705e-05
5,tf,0.00015858774381027966
5,non_gene,4.553889082386743e-05
5,gene,0.0003579043690926379
5,all,0.00022689594853323572
10,tf,7.990431156836643e-05
10,non_gene,2.9181895577243205e-05
10,gene,0.00015234740897456322
10,all,0.00011909007774447319
5,tf,5.808524878849135e-05
5,non_gene,0.000295784350771062
5,gene,0.0013780864076586492
5,all,0.0008305650507146945
10,tf,3.2523999601751626e-05
10,non_gene,0.00011542357335873745
10,gene,0.0005051529328871819
10,all,0.00022305625267156064
5,tf,0.00020934533714624077
5,non_gene,0.0002767369548098306
5,gene,0.00018287741377384268
5,all,0.0008673501162354758
10,tf,0.00010273328536378673
10,non_gene,8.952534229983359e-05
10,gene,6.179249041166053e-05
10,all,0.0002302565266298698
5,tf,0.0007598803453191983
5,non_gene,0.0008222854990499829
5,gene,4.8697136704574355e-05
5,all,4.921588338267285e-05
10,tf,0.0001851733262509405
10,non_gene,0.00025935080375215293
10,gene,2.6758939763187652e-05
10,all,3.745829194882004e-05
5,tf,4.911184677178367e-05
5,non_gene,0.0
5,gene,0.0003040191704863928
5,all,5.426516720537468e-05
10,tf,4.335638656734348e-05
10,non_gene,0.0
10,gene,9.173655162831446e-05
10,all,6.858615425070068e-05
5,tf,0.0004211124168354446
5,non_gene,0.0007223346847741091
5,gene,4.734044707184038e-05
5,all,0.0003283815016319962
10,tf,0.00012153085578988343
10,non_gene,0.0001868094968177583
10,gene,5.8835152465517386e-05
10,all,9.118386343392234e-05
5,tf,0.0007286589337985726
5,non_gene,0.0006309400226302603
5,gene,0.00038519216764352387
5,all,0.0001384486492167235
10,tf,0.00018464728845695613
10,non_gene,0.00019558535133780384
10,gene,0.00014550426176724538
10,all,5.729363231149067e-05
5,tf,0.00023442318543067764
5,non_gene,0.0
5,gene,0.00012104321422121821
5,all,0.0005711658445598264
10,tf,7.410181645088048e-05
10,non_gene,0.0
10,gene,5.821272919217986e-05
10,all,0.00014819379118453897
5,tf,7.034623581147622e-05
5,non_gene,3.5884705160974525e-05
5,gene,0.000534725741648724
5,all,7.854410609275242e-05
10,tf,7.94819586473126e-05
10,non_gene,2.706456139758797e-05
10,gene,0.00013331302991006068
10,all,2.9147645889267343e-05
5,tf,0.00018528169005244114
5,non_gene,0.0
5,gene,5.5254169935436894e-05
5,all,0.0004102135298406225
10,tf,6.534679595344601e-05
10,non_gene,0.0
10,gene,4.418521491064022e-05
10,all,0.00017647473374931291
5,tf,0.00017097917334694447
5,non_gene,0.0004313032360891753
5,gene,7.440952460158597e-05
5,all,8.401506754608823e-05
10,tf,6.896728208278955e-05
10,non_gene,0.00011472942784844938
10,gene,4.435067793426507e-05
10,all,5.5785542916832614e-05
5,tf,0.0003628941521845383
5,non_gene,5.4941901063907293e-05
5,gene,0.0005117503362793821
5,all,0.0005081058050732373
10,tf,0.00016604367464597526
10,non_gene,3.3446471328161726e-05
10,gene,0.00017549260946350833
10,all,0.00013948984100522235
5,tf,0.000285044033696618
5,non_gene,0.0
5,gene,6.256723623925735e-05
5,all,0.000419449788220551
10,tf,0.00013354192184864135
10,non_gene,0.0
10,gene,6.492752471759318e-05
10,all,0.0001503607492571593
5,tf,0.0006931843785739228
5,non_gene,3.098420811899403e-05
5,gene,0.000416944532258806
5,all,0.0
10,tf,0.00027773396190216556
10,non_gene,3.379151643021677e-05
10,gene,0.0001074212138767883
10,all,0.0
5,tf,0.0003283709691119322
5,non_gene,0.0009347878789729862
5,gene,3.289979287798456e-05
5,all,0.00035496057312279117
10,tf,0.0001436488665244823
10,non_gene,0.0002221028288181444
10,gene,2.4665155456038615e-05
10,all,0.00014721073562449485
5,tf,5.339316298999917e-05
5,non_gene,0.00012243450851732426
5,gene,4.888008391676881e-05
5,all,0.0020747996758481626
10,tf,4.497489492649514e-05
10,non_gene,6.597088558510586e-05
10,gene,5.108529604840314e-05
10,all,0.0007607232064352794
5,tf,8.24548789945664e-05
5,non_gene,0.0
5,gene,0.00013517261039240863
5,all,0.0
10,tf,4.2208804939342055e-05
10,non_gene,0.0
10,gene,6.403645993020467e-05
10,all,0.0
5,tf,0.00013061185803942848
5,non_gene,0.0001681572430724219
5,gene,8.683217190897754e-05
5,all,3.7354233874165235e-05
10,tf,7.063219809709569e-05
10,non_gene,5.5198580214326524e-05
10,gene,5.6498592753638355e-05
10,all,2.505114809516761e-05
5,tf,0.0006091827393513978
5,non_gene,0.0002782916634373467
5,gene,6.8476264034818e-05
5,all,0.00026346438574701727
10,tf,0.0003019843185167369
10,non_gene,8.674829215980846e-05
10,gene,3.892959140248349e-05
10,all,7.960591988962936e-05
5,tf,0.0004356909367957607
5,non_gene,0.00012751077345865412
5,gene,5.2248560231346155e-05
5,all,0.00020652058070279628
10,tf,0.00011439212009988567
10,non_gene,5.3438215051710074e-05
10,gene,4.324676528819194e-05
10,all,6.196130592268142e-05
5,tf,7.224678477176542e-05
5,non_gene,3.6974776820681466e-05
5,gene,0.0002507497270828051
5,all,0.0005902721254753021
10,tf,3.560857225552725e-05
10,non_gene,3.155465203988945e-05
10,gene,0.0001056619612871617
10,all,0.00017179204048306613
5,tf,5.374712630718829e-05
5,non_gene,0.0
5,gene,0.00020865822495048925
5,all,0.00019148350216020464
10,tf,3.465164526551819e-05
10,non_gene,0.0
10,gene,6.809023749570724e-05
10,all,8.441283471390469e-05
5,tf,0.0007155960301051354
5,non_gene,0.0001266687030239592
5,gene,0.0006111653887082261
5,all,4.884835678535714e-05
10,tf,0.00027764557768309974
10,non_gene,4.760618357206214e-05
10,gene,0.0001632158916087791
10,all,3.7393896330030596e-05
5,tf,0.0008399479786568738
5,non_gene,0.0002698059317836698
5,gene,0.000331981361997358
5,all,0.00047536057337477824
10,tf,0.0002091943837742063
10,non_gene,9.389004203943187e-05
10,gene,9.403042202793704e-05
10,all,0.0001293634187325383
5,tf,0.0007644419810181743
5,non_gene,9.66773999092058e-05
5,gene,4.6262958452921635e-05
5,all,0.00015895934413332456
10,tf,0.0001944285262219704
10,non_gene,3.57681278108956e-05
10,gene,2.4725695508523967e-05
10,all,4.980471406150688e-05
