clique_size,model_type,strength
5,tf,0.007318618396137147
5,non_gene,0.001162536967800584
5,gene,0.0031147561732145874
10,tf,0.004868635690385458
10,non_gene,0.0014245881006774248
10,gene,0.003923700447018619
5,tf,0.0015641188409591775
5,non_gene,0.001947951530192385
5,gene,0.007279886895649325
10,tf,0.0009731360619951396
10,non_gene,0.001219615863620975
10,gene,0.003309157804441358
5,tf,0.0016377315586074519
5,non_gene,0.005655027479848247
5,gene,0.0011441384662343058
10,tf,0.001782217828136158
10,non_gene,0.0026303502208087875
10,gene,0.0023115175309535935
5,tf,0.008718503822134417
5,non_gene,0.0019439397289849358
5,gene,0.0028942117724826888
10,tf,0.0024176918017969158
10,non_gene,0.0012150590176299076
10,gene,0.0018170940591181045
5,tf,0.0018273988970309283
5,non_gene,0.005820154581183129
5,gene,0.0011464427674204418
10,tf,0.003474614226487009
10,non_gene,0.0020044680052571815
10,gene,0.0005258743420395216
5,tf,0.00113749098519563
5,non_gene,0.006390389640166505
5,gene,0.003986350492853503
10,tf,0.0027855342065602547
10,non_gene,0.002995730479127666
10,gene,0.003066681082030093
5,tf,0.00388732600317742
5,non_gene,0.009042957947529606
5,gene,0.0012170575369752305
10,tf,0.0016280926813630819
10,non_gene,0.002570258895048402
10,gene,0.001159234452944417
5,tf,0.008110970228243888
5,non_gene,0.0014519250794587748
5,gene,0.0019103933736981885
10,tf,0.004718423932464132
10,non_gene,0.0005925380031124876
10,gene,0.002158978281774182
5,tf,0.008718503822134417
5,non_gene,0.0014130055439961976
5,gene,0.0029920527172864345
10,tf,0.0024176918017969158
10,non_gene,0.0016986342089234422
10,gene,0.0022464170349574893
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.010231925399850617
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.0036593391214778935
5,tf,0.00388732600317742
5,non_gene,0.004027108076154834
5,gene,0.0017045740419490301
10,tf,0.0016280926813630819
10,non_gene,0.002402103610345664
10,gene,0.0014288370069615074
5,tf,0.00113749098519563
5,non_gene,0.003270383059435055
5,gene,0.008483331015647173
10,tf,0.0027855342065602547
10,non_gene,0.0018603246674325211
10,gene,0.0031934083334326743
5,tf,0.004330494152922419
5,non_gene,0.01515478943033689
5,gene,0.012408663397736504
10,tf,0.0018950172852382717
10,non_gene,0.005128672263657098
10,gene,0.0037038259981126884
5,tf,0.0013526871583922381
5,non_gene,0.001162536967800584
5,gene,0.0019673315515578308
10,tf,0.0005676829266264197
10,non_gene,0.0014245881006774248
10,gene,0.002502803499985642
5,tf,0.008110970228243888
5,non_gene,0.01348801620260372
5,gene,0.0022483554211488676
10,tf,0.004718423932464132
10,non_gene,0.0044413705770277685
10,gene,0.0023920952494427225
5,tf,0.006102608117883518
5,non_gene,0.01124889637554328
5,gene,0.0035143208093491632
10,tf,0.002384842073467161
10,non_gene,0.006164537283688609
10,gene,0.002439758815172919
5,tf,0.007318618396137147
5,non_gene,0.002409933239524074
5,gene,0.005383640294876037
10,tf,0.004868635690385458
10,non_gene,0.0011669894476179546
10,gene,0.002550822407208012
5,tf,0.004023490377891852
5,non_gene,0.001162536967800584
5,gene,0.00200272327202852
10,tf,0.001563180956378441
10,non_gene,0.0014245881006774248
10,gene,0.0009554661102700217
5,tf,0.004023490377891852
5,non_gene,0.001162536967800584
5,gene,0.0018828023558324712
10,tf,0.001563180956378441
10,non_gene,0.0014245881006774248
10,gene,0.001168197669478607
5,tf,0.0016377315586074519
5,non_gene,0.002795234149136127
5,gene,0.0027449837158158223
10,tf,0.001782217828136158
10,non_gene,0.0012929797943056968
10,gene,0.001281452391068134
5,tf,0.0020046992817160858
5,non_gene,0.0020085295372459515
5,gene,0.002021338278596181
10,tf,0.0009430205021721491
10,non_gene,0.0008730070416885048
10,gene,0.0008783542266548795
5,tf,0.0016377315586074519
5,non_gene,0.007354117272402459
5,gene,0.00040568389025467217
10,tf,0.001782217828136158
10,non_gene,0.005191177488033852
10,gene,0.0009420252463227322
5,tf,0.008718503822134417
5,non_gene,0.004176512096870107
5,gene,0.013731891821030334
10,tf,0.0024176918017969158
10,non_gene,0.0019900049085656395
10,gene,0.004118259729836033
5,tf,0.008718503822134417
5,non_gene,0.006583421093296013
5,gene,0.0016379995001682603
10,tf,0.0024176918017969158
10,non_gene,0.0030485458899805608
10,gene,0.0007614319560994783
5,tf,0.0018273988970309283
5,non_gene,0.00729324120203328
5,gene,0.001988630176848631
10,tf,0.003474614226487009
10,non_gene,0.0033116785532099056
10,gene,0.001911657723147767
5,tf,0.00113749098519563
5,non_gene,0.011946251076816145
5,gene,0.0019832246267918316
10,tf,0.0027855342065602547
10,non_gene,0.006358422742624563
10,gene,0.002510800316487323
5,tf,0.006102608117883518
5,non_gene,0.00198346701611562
5,gene,0.004009762634939987
10,tf,0.002384842073467161
10,non_gene,0.001156370544057791
10,gene,0.001780644868136988
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.001162536967800584
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.0014245881006774248
5,tf,0.008718503822134417
5,non_gene,0.0011131594358125684
5,gene,0.003480463945222002
10,tf,0.0024176918017969158
10,non_gene,0.0008492470861076089
10,gene,0.002432826180702912
5,tf,0.009069517002965485
5,non_gene,0.010217459770009723
5,gene,0.0013842194636488649
10,tf,0.0025770272412919014
10,non_gene,0.0036543662485558934
10,gene,0.0034091119622016437
5,tf,0.009069517002965485
5,non_gene,0.001162536967800584
5,gene,0.0043926518198600184
10,tf,0.0025770272412919014
10,non_gene,0.0014245881006774248
10,gene,0.002224729854672712
5,tf,0.00506875281166414
5,non_gene,0.00046125869943861085
5,gene,0.001994216051485921
10,tf,0.0021838623566707333
10,non_gene,0.0034409235358222787
10,gene,0.0009372155651803736
5,tf,0.0018273988970309283
5,non_gene,0.0019506130143251265
5,gene,0.0012667671523646
10,tf,0.003474614226487009
10,non_gene,0.0008535838950215319
10,gene,0.0012394864613741972
5,tf,0.005500646429449851
5,non_gene,0.001162536967800584
5,gene,0.0028425833592347176
10,tf,0.0018854633814745525
10,non_gene,0.0014245881006774248
10,gene,0.0014469638263742723
5,tf,0.00510865155755129
5,non_gene,0.0020645932650220668
5,gene,0.008676072111289722
10,tf,0.002118341117981656
10,non_gene,0.000967277433602738
10,gene,0.0024077053793839314
5,tf,0.009069517002965485
5,non_gene,0.001974240613130813
5,gene,0.007254616307689643
10,tf,0.0025770272412919014
10,non_gene,0.002394446001772661
10,gene,0.0033019587410052613
5,tf,0.002188899120358045
5,non_gene,0.004236060970262251
5,gene,0.00365607132240282
10,tf,0.001409089553005212
10,non_gene,0.0018258551879866342
10,gene,0.002473926114917196
5,tf,0.009069517002965485
5,non_gene,0.00275806577792884
5,gene,0.00439680188357605
10,tf,0.0025770272412919014
10,non_gene,0.0021787012941412356
10,gene,0.0017413914017939856
5,tf,0.006102608117883518
5,non_gene,0.015224899588012531
5,gene,0.00570374742630478
10,tf,0.002384842073467161
10,non_gene,0.00514425229869613
10,gene,0.001978280232615395
5,tf,0.006102608117883518
5,non_gene,0.0030858034116597135
5,gene,0.003703087513226654
10,tf,0.002384842073467161
10,non_gene,0.0025113134365597665
10,gene,0.0026130608666511297
5,tf,0.003122243786687652
5,non_gene,0.001162536967800584
5,gene,0.002988466651347112
10,tf,0.0025168283902468136
10,non_gene,0.0014245881006774248
10,gene,0.0018041897686657032
5,tf,0.008718503822134417
5,non_gene,0.0028881789593692593
5,gene,0.0041179507702947815
10,tf,0.0024176918017969158
10,non_gene,0.0018129860661899786
10,gene,0.001792488498458186
5,tf,0.008718503822134417
5,non_gene,0.003544348139744171
5,gene,0.0033871255375028135
10,tf,0.0024176918017969158
10,non_gene,0.0012643113979191275
10,gene,0.0016497281002210231
5,tf,0.004330494152922419
5,non_gene,0.0013749150254361699
5,gene,0.010215718156361967
10,tf,0.0018950172852382717
10,non_gene,0.0015364213313274002
10,gene,0.0036543293250308156
5,tf,0.00016609183503816697
5,non_gene,0.006581689773558502
5,gene,0.0014645061032994098
10,tf,0.0009561751935045105
10,non_gene,0.0030483439012812066
10,gene,0.0013539642165920083
5,tf,0.007318618396137147
5,non_gene,0.010211916954044421
5,gene,0.013758983660844448
10,tf,0.004868635690385458
10,non_gene,0.0036530650634447807
10,gene,0.004122519736812569
5,tf,0.0016377315586074519
5,non_gene,0.0008502307779290567
5,gene,0.0002607772908262512
10,tf,0.001782217828136158
10,non_gene,0.0021581460378863214
10,gene,0.0011973194010072737
5,tf,0.004301364601108379
5,non_gene,0.0028117702550863643
5,gene,0.001162536967800584
10,tf,0.0018869582679332034
10,non_gene,0.002585401846007253
10,gene,0.0014245881006774248
5,tf,0.0016377315586074519
5,non_gene,0.0010136488075973206
5,gene,0.0023901397309432156
10,tf,0.001782217828136158
10,non_gene,0.0032435713680328813
10,gene,0.0015662536250591963
5,tf,0.00205620712372507
5,non_gene,0.001162536967800584
5,gene,0.007090139134101693
10,tf,0.0009450178418153181
10,non_gene,0.0014245881006774248
10,gene,0.004817862521044246
5,tf,0.006102608117883518
5,non_gene,0.001910366425654006
5,gene,0.004042041092129545
10,tf,0.002384842073467161
10,non_gene,0.000669070058140233
10,gene,0.0018999699191903962
5,tf,0.0009816876956912025
5,non_gene,0.0053656212945444835
5,gene,0.0010274393852114897
10,tf,0.0009389715380655746
10,non_gene,0.0017216888253903135
10,gene,0.0008310281939021135
5,tf,0.003039706997417428
5,non_gene,0.0033368178882794233
5,gene,0.004270766157456722
10,tf,0.002480642197210861
10,non_gene,0.0023224993675432797
10,gene,0.0021242021093892138
5,tf,0.008718503822134417
5,non_gene,0.008168961561172302
5,gene,0.01079830893756111
10,tf,0.0024176918017969158
10,non_gene,0.0023365293915878138
10,gene,0.003906103079986812
5,tf,0.00016609183503816697
5,non_gene,0.00400025791702552
5,gene,0.003463112020618259
10,tf,0.0009561751935045105
10,non_gene,0.00177994413331485
10,gene,0.001609547701072445
5,tf,0.0016377315586074519
5,non_gene,0.004660726297722692
5,gene,0.0030776893953711046
10,tf,0.001782217828136158
10,non_gene,0.0023234232563001866
10,gene,0.002487433182248472
5,tf,0.002188899120358045
5,non_gene,0.001162536967800584
5,gene,0.00739105977281084
10,tf,0.001409089553005212
10,non_gene,0.0014245881006774248
10,gene,0.005199386932569048
5,tf,0.0023214654384431954
5,non_gene,0.001712402361024887
5,gene,0.002257381890363333
10,tf,0.0011118954810016308
10,non_gene,0.0012185015418697816
10,gene,0.0009435112843086825
5,tf,0.00506875281166414
5,non_gene,0.004677234675879069
5,gene,0.004380474011828974
10,tf,0.0021838623566707333
10,non_gene,0.00291940643799457
10,gene,0.0017382607217008505
5,tf,0.007266687927758439
5,non_gene,0.005567909275793329
5,gene,0.0013785842986627403
10,tf,0.003305482058977979
10,non_gene,0.0026115787365364874
10,gene,0.003407859703315838
5,tf,0.0016377315586074519
5,non_gene,0.012776730885463935
5,gene,0.00812417141011199
10,tf,0.001782217828136158
10,non_gene,0.0048200239197609095
10,gene,0.0047203079822208385
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.003120405582197961
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.0025217520184360152
5,tf,0.006102608117883518
5,non_gene,0.012227543129747175
5,gene,0.001925535535805608
10,tf,0.002384842073467161
10,non_gene,0.003663048130606874
10,gene,0.0021613602620729603
5,tf,0.0030049580326236363
5,non_gene,0.004470206906812494
5,gene,0.003971223094074155
10,tf,0.002471684196821603
10,non_gene,0.005632791326894231
10,gene,0.001884084508641617
5,tf,0.0023214654384431954
5,non_gene,0.0024628816229085434
5,gene,0.004715454982826988
10,tf,0.0011118954810016308
10,non_gene,0.001439858319609136
10,gene,0.001783016881123811
5,tf,0.00113749098519563
5,non_gene,0.004014996380350542
5,gene,0.007161328877517072
10,tf,0.0027855342065602547
10,non_gene,0.001726991997270698
10,gene,0.005148853221711136
5,tf,0.004084546546799744
5,non_gene,0.007279144619389511
5,gene,0.006096475961623294
10,tf,0.0018948857925041977
10,non_gene,0.0033090992766537314
10,gene,0.0023838229779216394
5,tf,0.004330494152922419
5,non_gene,0.001563825453521267
5,gene,0.0028830124960213532
10,tf,0.0018950172852382717
10,non_gene,0.0009752085132298188
10,gene,0.0011815320694613077
5,tf,0.0018273988970309283
5,non_gene,0.00014406273740925768
5,gene,0.002231184222367463
10,tf,0.003474614226487009
10,non_gene,0.002223166731978064
10,gene,0.001755045172426916
5,tf,0.003184656690531724
5,non_gene,0.001732956357142543
5,gene,0.005380065738718079
10,tf,0.003958282449201763
10,non_gene,0.0014337600600381657
10,gene,0.0025487364756944385
5,tf,0.003184656690531724
5,non_gene,0.0037283408362676156
5,gene,0.00504901394720741
10,tf,0.003958282449201763
10,non_gene,0.0024468786643851337
10,gene,0.0016131414569903152
5,tf,0.008718503822134417
5,non_gene,0.0075901800152196166
5,gene,0.0019449414087351548
10,tf,0.0024176918017969158
10,non_gene,0.0025578340495065527
10,gene,0.0018340496059817998
5,tf,0.004301364601108379
5,non_gene,0.010945649558063148
5,gene,0.003930166805093325
10,tf,0.0018869582679332034
10,non_gene,0.003596294305321334
10,gene,0.0016369271548149524
5,tf,0.006102608117883518
5,non_gene,0.004164213258612123
5,gene,0.005271093371101687
10,tf,0.002384842073467161
10,non_gene,0.0024750294045404906
10,gene,0.0016536024581900594
5,tf,0.00388732600317742
5,non_gene,0.006028676702707778
5,gene,0.0036114080467334357
10,tf,0.0016280926813630819
10,non_gene,0.0025156003977638876
10,gene,0.002593753666790632
5,tf,0.007266687927758439
5,non_gene,0.001162536967800584
5,gene,0.003236246855595987
10,tf,0.003305482058977979
10,non_gene,0.0014245881006774248
10,gene,0.0016338935417909122
5,tf,0.009069517002965485
5,non_gene,0.006383625465906023
5,gene,0.0019665406952141654
10,tf,0.0025770272412919014
10,non_gene,0.0029919133664213318
10,gene,0.0019084001286967663
5,tf,0.002593660251318674
5,non_gene,0.0007230554117532931
5,gene,0.004029901895870466
10,tf,0.0009962893157289172
10,non_gene,0.0041165533939305
10,gene,0.002400531432052746
5,tf,0.00113749098519563
5,non_gene,0.00451636771798993
5,gene,0.00017903850591617176
10,tf,0.0027855342065602547
10,non_gene,0.0018321856716589976
10,gene,0.0019285297665678478
5,tf,0.0016377315586074519
5,non_gene,0.004167050981008519
5,gene,0.0014689601029825704
10,tf,0.001782217828136158
10,non_gene,0.002477392913921174
10,gene,0.0008219217961017797
5,tf,0.01250670737693361
5,non_gene,0.0064075370790997645
5,gene,0.0033205335440009954
10,tf,0.004229758221423301
10,non_gene,0.0022988598597505046
10,gene,0.0011680734051936553
5,tf,0.008718503822134417
5,non_gene,0.0024027097772708235
5,gene,0.001001226745790388
10,tf,0.0024176918017969158
10,non_gene,0.0009734575886710414
10,gene,0.003240680175049736
5,tf,0.0018273988970309283
5,non_gene,0.001162536967800584
5,gene,0.0007282958496837658
10,tf,0.003474614226487009
10,non_gene,0.0014245881006774248
10,gene,0.004117717935692828
5,tf,0.003122243786687652
5,non_gene,0.0031757407634135522
5,gene,0.0027543517889411563
10,tf,0.0025168283902468136
10,non_gene,0.0029171461386052525
10,gene,0.0022042217755793244
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.007334517592844933
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.005187906543971071
5,tf,0.007530062280785362
5,non_gene,0.007578754947897124
5,gene,0.0016489223354963327
10,tf,0.0025404864658025226
10,non_gene,0.0025541808170745296
10,gene,0.004091487062194721
5,tf,0.004836326547890358
5,non_gene,0.0050231607999602305
5,gene,0.0027254763166092697
10,tf,0.0018642675914886417
10,non_gene,0.0031844035932976763
10,gene,0.0014932709370710352
5,tf,0.00506875281166414
5,non_gene,0.0016740157849935294
5,gene,0.0008648437858804396
10,tf,0.0021838623566707333
10,non_gene,0.0029086978597605783
10,gene,0.0006942258339526635
5,tf,0.004084546546799744
5,non_gene,0.006119491481649782
5,gene,0.005565602243265343
10,tf,0.0018948857925041977
10,non_gene,0.002389363659380625
10,gene,0.001859123694983184
5,tf,0.0020046992817160858
5,non_gene,0.002653805391511819
5,gene,0.001438850885661825
10,tf,0.0009430205021721491
10,non_gene,0.001359132863449904
10,gene,0.003343640669400928
5,tf,0.0020046992817160858
5,non_gene,0.007114858616045501
5,gene,0.0031797590778320237
10,tf,0.0009430205021721491
10,non_gene,0.004823994958270539
10,gene,0.0019471066892464
5,tf,0.0016377315586074519
5,non_gene,0.00115969074461373
5,gene,0.0011283769419352424
10,tf,0.001782217828136158
10,non_gene,0.0022298848500822304
10,gene,0.002783603822882411
5,tf,0.006432983783858225
5,non_gene,0.0010107240182286464
5,gene,0.010938794400949976
10,tf,0.003004148879436947
10,non_gene,0.0010437744699909651
10,gene,0.003595068378686903
5,tf,0.00113749098519563
5,non_gene,0.001162536967800584
5,gene,0.001162536967800584
10,tf,0.0027855342065602547
10,non_gene,0.0014245881006774248
10,gene,0.0014245881006774248
5,tf,0.00506875281166414
5,non_gene,0.001389740244491065
5,gene,0.0012887815705413834
10,tf,0.0021838623566707333
10,non_gene,0.0007985385144063003
10,gene,0.0011726962344791028
5,tf,0.002188899120358045
5,non_gene,0.0024817336645141367
5,gene,0.0021049048537341254
10,tf,0.001409089553005212
10,non_gene,0.003583569292923937
10,gene,0.001259357256306384
5,tf,0.0018273988970309283
5,non_gene,0.002293101277085094
5,gene,0.0019252874700574052
10,tf,0.003474614226487009
10,non_gene,0.001594329410106044
10,gene,0.004379430755074461
5,tf,0.00388732600317742
5,non_gene,0.003125901702220938
5,gene,0.006385219905328735
10,tf,0.0016280926813630819
10,non_gene,0.0025193343663835197
10,gene,0.0029902663623221273
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.007019190992283405
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.002453699840172289
5,tf,0.009069517002965485
5,non_gene,0.0041746054004001155
5,gene,0.0029751961519075415
10,tf,0.0025770272412919014
10,non_gene,0.0024773387693822666
10,gene,0.0022395453959426254
5,tf,0.005500646429449851
5,non_gene,0.00806862338046198
5,gene,0.001999618535912327
10,tf,0.0018854633814745525
10,non_gene,0.0023990864100391675
10,gene,0.0011164672650726096
5,tf,0.00016609183503816697
5,non_gene,0.0032519862698120643
5,gene,0.004285426739226886
10,tf,0.0009561751935045105
10,non_gene,0.0016842119199370897
10,gene,0.0020142081624227016
5,tf,0.008747472666196108
5,non_gene,0.002034192555945257
5,gene,0.005681730585323265
10,tf,0.00241043209265581
10,non_gene,0.0019262228463068046
10,gene,0.0018857513349290272
5,tf,0.002593687394834895
5,non_gene,0.0012865646714805819
5,gene,0.005608285295585434
10,tf,0.0010307875537607666
10,non_gene,0.0011735758192718047
10,gene,0.0018717064602352244
5,tf,0.006102608117883518
5,non_gene,0.002474637109048981
5,gene,0.0010856174204921022
10,tf,0.002384842073467161
10,non_gene,0.0021423173539270733
10,gene,0.0027747070799586456
5,tf,0.004836326547890358
5,non_gene,0.001162536967800584
5,gene,0.003999057617589284
10,tf,0.0018642675914886417
10,non_gene,0.0014245881006774248
10,gene,0.0017812893754065005
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.004983124969234731
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.002429359380755979
5,tf,0.002593660251318674
5,non_gene,0.0016049459260232472
5,gene,0.0060931068472488996
10,tf,0.0009962893157289172
10,non_gene,0.0006095297959797588
10,gene,0.0023826621584141687
5,tf,0.003184656690531724
5,non_gene,0.008744005050098876
5,gene,0.0019048898113098703
10,tf,0.003958282449201763
10,non_gene,0.0024219511259494066
10,gene,0.0008060915310949996
5,tf,0.007152139355014736
5,non_gene,0.001162536967800584
5,gene,0.010223044144770434
10,tf,0.005146806003588634
10,non_gene,0.0014245881006774248
10,gene,0.0036556468608923286
5,tf,0.00249966227530904
5,non_gene,0.001162536967800584
5,gene,0.0013782585570948664
10,tf,0.001007434926897387
10,non_gene,0.0014245881006774248
10,gene,0.003407787316300755
5,tf,0.013736707395766759
5,non_gene,0.004658377890131424
5,gene,0.0020983795981575747
10,tf,0.004117569455684192
10,non_gene,0.0023204355821803257
10,gene,0.0037422246012618256
5,tf,0.00113749098519563
5,non_gene,0.0037744640329899284
5,gene,0.008598411209764095
10,tf,0.0027855342065602547
10,non_gene,0.002730566620584566
10,gene,0.00354256152291575
5,tf,0.002593660251318674
5,non_gene,0.001162536967800584
5,gene,0.0002926401558886105
10,tf,0.0009962893157289172
10,non_gene,0.0014245881006774248
10,gene,0.001990185480502778
5,tf,0.003039706997417428
5,non_gene,0.0051357048878542385
5,gene,0.001541403441861354
10,tf,0.002480642197210861
10,non_gene,0.0021249453071542253
10,gene,0.0013710525140502177
5,tf,0.009069517002965485
5,non_gene,0.0031476977238713176
5,gene,0.001162536967800584
10,tf,0.0025770272412919014
10,non_gene,0.0025272004126702333
10,gene,0.0014245881006774248
5,tf,0.006592629097191147
5,non_gene,0.008485635809880172
5,gene,0.0030669794217258457
10,tf,0.002393931692575622
10,non_gene,0.0031923279536283057
10,gene,0.002485053188105081
5,tf,0.003039706997417428
5,non_gene,0.001162536967800584
5,gene,0.003776313658431143
10,tf,0.002480642197210861
10,non_gene,0.0014245881006774248
10,gene,0.001708921241156689
5,tf,0.0016457153464539728
5,non_gene,0.001458711496692518
5,gene,0.0032519760016081244
10,tf,0.0007632677120350462
10,non_gene,0.0011665023752596563
10,gene,0.0024106250127590573
5,tf,0.004140288987529124
5,non_gene,0.0013869730014802943
5,gene,0.0050282699302986915
10,tf,0.0024707461755637053
10,non_gene,0.002059080422603779
10,gene,0.0031855389555951116
5,tf,0.008718503822134417
5,non_gene,0.0008775472063770002
5,gene,0.001475455243624738
10,tf,0.0024176918017969158
10,non_gene,0.0020816368659408364
10,gene,0.0034293865799740596
5,tf,0.004084546546799744
5,non_gene,0.0022836987887729756
5,gene,0.003928367113765914
10,tf,0.0018948857925041977
10,non_gene,0.004667470151369314
10,gene,0.001394726453666615
5,tf,0.006102608117883518
5,non_gene,0.002741191233923722
5,gene,0.0021805974499265893
10,tf,0.002384842073467161
10,non_gene,0.0015218722796973443
10,gene,0.0017418487415446523
5,tf,0.009069517002965485
5,non_gene,0.0020092257290680897
5,gene,0.0031371320612692184
10,tf,0.0025770272412919014
10,non_gene,0.0019243968370325295
10,gene,0.0025230144110997754
5,tf,0.0020046992817160858
5,non_gene,0.001162536967800584
5,gene,0.00714615924430195
10,tf,0.0009430205021721491
10,non_gene,0.0014245881006774248
10,gene,0.002283284454858447
5,tf,0.008718503822134417
5,non_gene,0.005471082298540572
5,gene,0.005130614778874388
10,tf,0.0024176918017969158
10,non_gene,0.002480784920747989
10,gene,0.002461184832376352
5,tf,0.008718503822134417
5,non_gene,0.005165282292244977
5,gene,0.0036797461563831922
10,tf,0.0024176918017969158
10,non_gene,0.002131517329687615
