alpha,k,pval,fold_change
0.41635425920695357,10,0.18421052631578946,1.5310422816024378
0.41635425920695357,11,0.17747782740985305,1.5779658009367261
0.41635425920695357,12,0.20414967307567813,1.487318793444928
0.41635425920695357,13,0.21117369068427527,1.4763716413228527
0.41635425920695357,14,0.19997410500420792,1.5231248470713585
0.41635425920695357,15,0.18722081957661682,1.582030266285811
0.41635425920695357,16,0.18592606978701365,1.5896742298062312
0.41635425920695357,17,0.19071664400854535,1.5758121376385055
0.41635425920695357,18,0.19667249304071988,1.5558490780097112
0.41635425920695357,19,0.20382598562827733,1.532878019981849
0.41635425920695357,20,0.2052502103968408,1.531312435870675
0.41635425920695357,21,0.1978701365961028,1.5578005938600736
0.41635425920695357,22,0.20097753609115038,1.551070121970144
0.41635425920695357,23,0.20903735353143005,1.5243331455372984
0.41635425920695357,24,0.20580047905742216,1.543427830962058
0.41635425920695357,25,0.20544442286528128,1.5431804482355134
0.41635425920695357,26,0.1932737748430116,1.5906513978428145
0.41635425920695357,27,0.19871172395934486,1.5703743600389746
0.41635425920695357,28,0.1963488055933191,1.5844560188230123
0.41635425920695357,29,0.19362983103515247,1.5945152894013253
0.41635425920695357,30,0.19748171165922185,1.5817584278869306
0.41635425920695357,31,0.19641354308279924,1.5868725031070572
0.41635425920695357,32,0.20042726743056904,1.5677135117890892
0.41635425920695357,33,0.19984463002524763,1.568095534647743
0.41635425920695357,34,0.1947627371010552,1.5892722527648904
0.41635425920695357,35,0.1872531883213569,1.6250642666777935
0.41635425920695357,36,0.18547290736065256,1.6297541869251133
0.41635425920695357,37,0.1835307826762478,1.6402990915272386
0.41635425920695357,38,0.18301288276040656,1.6419542160044702
0.41635425920695357,39,0.18252735158930536,1.6435544494664511
0.41635425920695357,40,0.17194277205929953,1.6962964008767913
0.41635425920695357,41,0.1707774972486567,1.6997699531771109
0.41635425920695357,42,0.1760212338965495,1.6744989583024108
0.41635425920695357,43,0.18272156405774584,1.643839045780381
0.41635425920695357,44,0.18026153945749984,1.651279652016762
0.41635425920695357,45,0.17825467728361494,1.6615959902866104
0.41635425920695357,46,0.17731598368615265,1.6647308929342775
0.41635425920695357,47,0.18042338318120024,1.6479962010381166
0.41635425920695357,48,0.18139444552340261,1.6427965875280945
0.41635425920695357,49,0.17870783970997606,1.6560553794820918
0.41635425920695357,50,0.17935521460477763,1.656482221032978
0.6419859178218147,3,0.26335210720528257,1.2386468575413558
0.6419859178218147,4,0.22985045639930082,1.2747266302036337
0.6419859178218147,5,0.13562504046093093,1.5130173589097302
0.6419859178218147,6,0.19120217517964652,1.371490530882262
0.6419859178218147,7,0.1538162750048553,1.5152335219630415
0.6419859178218147,8,0.18307762024988672,1.4384096982152934
0.6419859178218147,9,0.22518935715672947,1.3507723850455673
0.6419859178218147,10,0.20641548520748365,1.416199674247602
0.6419859178218147,11,0.18472842623163074,1.495668680733866
0.6419859178218147,12,0.17437042791480548,1.5488433026190327
0.6419859178218147,13,0.19207613128762865,1.4936726908802072
0.6419859178218147,14,0.1952482682721564,1.4934045120029344
0.6419859178218147,15,0.17932284586003755,1.5652554678269917
0.6419859178218147,16,0.1829481452709264,1.5548639109784712
0.6419859178218147,17,0.18291577652618632,1.561575104567519
0.6419859178218147,18,0.18139444552340261,1.5735131154670479
0.6419859178218147,19,0.18411342008156922,1.5688791872179784
0.6419859178218147,20,0.18890399430310092,1.550657554822608
0.6419859178218147,21,0.18158865799184307,1.5843643348975593
0.6419859178218147,22,0.18751213827927754,1.5617893123968003
0.6419859178218147,23,0.17818993979413478,1.604341410066229
0.6419859178218147,24,0.1723311969961805,1.6342934405041043
0.6419859178218147,25,0.16841457888263092,1.655139689460487
0.6419859178218147,26,0.1726225156988412,1.6368882039362007
