size,ttn_score,p_value,fold_change
1,0.0,1.0,
2,0.00360310192983748,0.0979020979020979,3.6078288192037378
3,0.007770341214949084,0.23776223776223776,2.0137274028262664
4,0.005745264211364644,0.2957042957042957,1.5410824924416096
5,0.004141399600234158,0.37362637362637363,1.247001147058366
6,0.003641336606781495,0.37462537462537465,1.2220704619626326
7,0.0029283908372816506,0.45254745254745254,1.0511961543120394
8,0.002445865381891145,0.5164835164835165,0.970993083458135
9,0.0020780795071299344,0.5774225774225774,0.9293607140634296
10,0.0017826992870667918,0.6103896103896104,0.8553580211363462
11,0.0015547967775073211,0.6533466533466533,0.8026805303993693
12,0.001513766986727899,0.6143856143856143,0.8565247536004742
13,0.0013926784518528453,0.6993006993006993,0.7546954354840368
14,0.0012781873799692716,0.7032967032967034,0.7509225580154989
15,0.0012474477817160426,0.6693306693306693,0.7673129098168119
16,0.0012576399565052546,0.6613386613386614,0.8206250586961563
17,0.0011646069128767372,0.6673326673326674,0.7887258458023739
18,0.001080734465743893,0.6683316683316683,0.7788780813328879
19,0.0010045804917748348,0.6843156843156843,0.760855832572618
20,0.0009350989496744362,0.6883116883116883,0.7576410945478114
21,0.0008736596778993526,0.6983016983016983,0.7429495433578305
22,0.0008190665709938032,0.7092907092907093,0.7283722108577527
23,0.0007704891162935001,0.7212787212787213,0.7232719720919986
24,0.0007271012965771407,0.7282717282717283,0.7104212622195167
25,0.0006879944602338555,0.7382617382617382,0.7032838085441937
26,0.0006527801367704048,0.7672327672327672,0.6950995034743155
27,0.0006207735534830483,0.7802197802197802,0.690147338489546
28,0.0005968034494993079,0.7892107892107892,0.6970931351527022
29,0.0006114194681728026,0.7622377622377622,0.749422908420934
30,0.0005981378637217977,0.7562437562437563,0.7688140330145282
