alpha,k,pval,fold_change
0.8,29,0.3715256948610278,1.1084952069269756
0.8,30,0.36992601479704057,1.1088959769988596
0.8,31,0.3683263347330534,1.1070954904334485
0.8,32,0.34913017396520696,1.12438478002552
0.8,33,0.32573485302939414,1.1397082034784334
0.8,34,0.3093381323735253,1.15247524139105
0.8,35,0.2943411317736453,1.1603530760114547
0.8,36,0.2633473305338932,1.1924431558450082
0.8,37,0.23435312937412517,1.216009289825102
0.8,38,0.23455308938212358,1.2147207929330732
0.8,39,0.23155368926214756,1.2146816816327621
0.8,40,0.21895620875824834,1.226064218588201
0.8,41,0.1923615276944611,1.2634406150209152
0.8,42,0.1817636472705459,1.2722538200129403
0.8,43,0.19096180763847231,1.253262536787848
0.8,44,0.19556088782243553,1.2419485257437846
0.8,45,0.19616076784643072,1.2332607815972059
0.8,46,0.2011597680463907,1.2248002136023297
0.8,47,0.20415916816636673,1.2188535341234945
0.8,48,0.20695860827834434,1.2098580324116834
0.8,49,0.20735852829434112,1.2072541071085312
0.8,50,0.20875824835032994,1.2050217044847877
0.14360974998563464,3,0.647870425914817,0.18509206560748748
0.14360974998563464,4,0.6470705858828234,0.29121153979745995
0.14360974998563464,5,0.648870225954809,0.39436260272043205
0.14360974998563464,6,0.6214757048590281,0.5447956193884859
0.14360974998563464,7,0.5886822635472906,0.7164376643564216
0.14360974998563464,8,0.5790841831633673,0.7852062973069057
0.14360974998563464,9,0.5590881823635273,0.8589107987960338
0.14360974998563464,10,0.5602879424115177,0.8781579579034743
0.14360974998563464,11,0.5556888622275545,0.8938877334992561
0.14360974998563464,12,0.5612877424515097,0.9001736111162791
0.14360974998563464,13,0.48370325934813035,1.025785087708452
0.14360974998563464,14,0.4917016596680664,1.0135080822627518
0.14360974998563464,15,0.3909218156368726,1.1736659483025969
0.14360974998563464,16,0.35132973405318935,1.2367404032702243
0.14360974998563464,17,0.35272945410917816,1.212626468070272
0.14360974998563464,18,0.34833033393321333,1.2066497386222286
0.14360974998563464,19,0.376124775044991,1.16028208324462
0.14360974998563464,20,0.3125374925014997,1.249755596195759
0.14360974998563464,21,0.3189362127574485,1.2301046282058021
0.14360974998563464,22,0.33473305338932213,1.1963121380797355
0.14360974998563464,23,0.29634073185362925,1.2335896694077422
0.14360974998563464,24,0.27594481103779245,1.2660525902260757
0.14360974998563464,25,0.28014397120575885,1.2501111462158043
0.14360974998563464,26,0.28334333133373324,1.234368020276352
0.14360974998563464,27,0.22695460907818435,1.3208626754837447
0.14360974998563464,28,0.21615676864627076,1.3325288148799834
0.14360974998563464,29,0.2465506898620276,1.2645246087782875
0.14360974998563464,30,0.21115776844631073,1.3213705131456963
0.14360974998563464,31,0.21675664867026595,1.3051506631830367
0.14360974998563464,32,0.22275544891021795,1.29039230609209
0.14360974998563464,33,0.21115776844631073,1.3056161259260977
0.14360974998563464,34,0.1887622475504899,1.350634916636223
0.14360974998563464,35,0.1917616476704659,1.3384967375989745
0.14360974998563464,36,0.1785642871425715,1.3711414418534937
0.14360974998563464,37,0.17076584683063387,1.3902168376827833
0.14360974998563464,38,0.17896420715856828,1.3701373885408483
0.14360974998563464,39,0.1859628074385123,1.348656560904344
0.14360974998563464,40,0.19816036792641473,1.311938484288561
0.14360974998563464,41,0.20155968806238753,1.3009641664303107
0.14360974998563464,42,0.20695860827834434,1.289366906761077
0.14360974998563464,43,0.20215956808638272,1.2941928668210154
0.14360974998563464,44,0.21075784843031395,1.2776548201947662
0.14360974998563464,45,0.21275744851029793,1.2744739788037016
0.14360974998563464,46,0.20795840831833634,1.2825140008394509
0.14360974998563464,47,0.21015796840631873,1.2750035448045562
0.14360974998563464,48,0.22055588882223556,1.2533997104297103
0.14360974998563464,49,0.22135572885422916,1.2478807396849818
0.14360974998563464,50,0.21615676864627076,1.2568214669274091
0.059502716827231225,3,0.6954609078184363,0.214125193977914
0.059502716827231225,4,0.7214557088582284,0.25509498008657744
0.059502716827231225,5,0.7276544691061788,0.3155302503405932
0.059502716827231225,6,0.8096380723855229,0.2994910474282009
0.059502716827231225,7,0.760247950409918,0.4101993910363356
0.059502716827231225,8,0.6608678264347131,0.5976387864942047
0.059502716827231225,9,0.7202559488102379,0.5639154276758926
0.059502716827231225,10,0.6838632273545291,0.6590891044057886
0.059502716827231225,11,0.6022795440911818,0.820516679745363
0.059502716827231225,12,0.5732853429314138,0.8777452535254642
0.059502716827231225,13,0.5512897420515896,0.9179090252715102
0.059502716827231225,14,0.4957008598280344,1.0082597816198366
0.059502716827231225,15,0.4929014197160568,1.0096616264753577
0.059502716827231225,16,0.47050589882023597,1.0362079205508539
0.059502716827231225,17,0.4993001399720056,1.0011564404359474
0.059502716827231225,18,0.5124975004999001,0.9856215421285114
0.059502716827231225,19,0.5106978604279144,0.9887172308582842
0.059502716827231225,20,0.4887022595480904,1.0133841071384209
0.059502716827231225,21,0.5078984203159368,0.992204423173271
0.059502716827231225,22,0.46010797840431916,1.0367780339037218
0.059502716827231225,23,0.4615076984603079,1.0344615693709838
0.059502716827231225,24,0.4479104179164167,1.04738148782121
0.059502716827231225,25,0.4185162967406519,1.0789218825396503
0.059502716827231225,26,0.4361127774445111,1.0539161283908733
0.059502716827231225,27,0.4347130573885223,1.0586155365886996
0.059502716827231225,28,0.40531893621275744,1.0791010800114433
0.059502716827231225,29,0.3643271345730854,1.1172782111153239
0.059502716827231225,30,0.3635272945410918,1.1147138512948405
0.059502716827231225,31,0.3573285342931414,1.1151938883304342
0.059502716827231225,32,0.3817236552689462,1.091129651789659
0.059502716827231225,33,0.3909218156368726,1.0793501624857362
0.059502716827231225,34,0.34253149370125974,1.119884290616748
0.059502716827231225,35,0.35032993401319734,1.11183630469639
0.059502716827231225,36,0.3945210957808438,1.0743282947248762
0.059502716827231225,37,0.3837232553489302,1.083405756260931
0.059502716827231225,38,0.4169166166766647,1.0552546554129443
0.059502716827231225,39,0.36312737452509497,1.0977793829742712
0.059502716827231225,40,0.3301339732053589,1.1216700047729542
0.059502716827231225,41,0.34413117376524693,1.1087635065841592
0.059502716827231225,42,0.34453109378124375,1.1056755076435256
0.059502716827231225,43,0.3635272945410918,1.0900188798452435
0.059502716827231225,44,0.33873225354929015,1.1059621015103454
0.059502716827231225,45,0.3223355328934213,1.1197419853936317
0.059502716827231225,46,0.2913417316536693,1.1432912409960647
0.059502716827231225,47,0.3067386522695461,1.1280758618312647
0.059502716827231225,48,0.3123375324935013,1.1231594321114309
0.059502716827231225,49,0.3033393321335733,1.1269962972360885
0.059502716827231225,50,0.29374125174965005,1.134261170949725
0.7626964602643213,3,0.7008598280343932,0.5981519995642094
0.7626964602643213,4,0.6606678664267147,0.6198641582550085
0.7626964602643213,5,0.5588882223555289,0.7717652220545808
0.7626964602643213,6,0.5472905418916216,0.8084548261457457
0.7626964602643213,7,0.5384923015396921,0.8593265937587486
0.7626964602643213,8,0.5046990601879624,0.9738732268020718
0.7626964602643213,9,0.4959008198360328,1.0152860472576786
0.7626964602643213,10,0.47010597880423916,1.087780018963068
0.7626964602643213,11,0.47230553889222154,1.075162733699199
0.7626964602643213,12,0.473505298940212,1.0632951172426512
0.7626964602643213,13,0.45990801839632073,1.0789202684839017
0.7626964602643213,14,0.41771645670865826,1.1511110637174455
0.7626964602643213,15,0.33773245350929815,1.2908717006483112
0.7626964602643213,16,0.35192961407718454,1.2390937389194008
0.7626964602643213,17,0.3153369326134773,1.2995979799503048
0.7626964602643213,18,0.28954209158168365,1.337840909946775
0.7626964602643213,19,0.29634073185362925,1.2948259014353747
0.7626964602643213,20,0.2907418516296741,1.287748000255685
0.7626964602643213,21,0.31593681263747253,1.2253754325636546
0.7626964602643213,22,0.3173365326934613,1.2070957164623828
0.7626964602643213,23,0.3053389322135573,1.2214524276650687
0.7626964602643213,24,0.2943411317736453,1.2234937209660168
0.7626964602643213,25,0.2731453709258148,1.2461409949827216
0.7626964602643213,26,0.24135172965406917,1.291414951904582
0.7626964602643213,27,0.2429514097180564,1.2767381180321702
0.7626964602643213,28,0.2695460907818436,1.2332964930928632
0.7626964602643213,29,0.241751649670066,1.2619783193248202
0.7626964602643213,30,0.2521495700859828,1.2368626314784354
0.7626964602643213,31,0.22695460907818435,1.2670278790414684
0.7626964602643213,32,0.23735252949410118,1.249488617648818
0.7626964602643213,33,0.22195560887822435,1.2643653952955212
0.7626964602643213,34,0.21135772845430914,1.2720621729414372
0.7626964602643213,35,0.22095580883823235,1.2537876178849865
0.7626964602643213,36,0.1967606478704259,1.2827885760220645
0.7626964602643213,37,0.16876624675064986,1.3292549604095516
