alpha,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.05,0.0,0.7217348575613396,1.1296407628073424,0.7163063937198159,0.5498563808621111,0.7353473990987532,0.8726452271507648,0.7760529172361662,0.7513741347059848,0.6831792894423125,0.6052987587892784,0.6074963087809403,0.6275290201709441,0.7251511109276464,0.7582855662307788,0.7741542684371997,0.8100929084905817,0.8668364422524925,0.8922518413669913,0.859137263307265
0.1,0.0,0.0,0.3382518459707677,0.3982562039416648,0.6273686054966761,0.5838771614419198,0.6286247559704842,0.9162829990781335,1.1729944563662111,1.192669762776873,1.1719076006535132,1.1256936077347193,1.166189104334882,1.2159980700069948,1.205966325573506,1.2143841006934057,1.2059888459929387,1.1323704184942869,1.0571322645365957,1.0432514492836957
0.25,0.0,1.1098177201232113,1.113882184948528,1.3686697795562233,1.3498707925397875,1.0226786799012462,1.5542265349548798,1.679270101698103,1.5952697240480476,1.538283804673997,1.9139638262441414,1.7986675386618234,1.612990090151485,1.6464055749367024,1.5503451309352396,1.4236186077625446,1.5646533176476194,1.593113132120147,1.5416798078269232,1.4528281830135867
0.5,0.0,1.2949355432619696,0.8826652535883426,0.891051607722095,0.8397510818933519,1.0392634018229971,1.0387257868071458,1.136271845043067,1.067220226945605,0.9739676668284953,0.9479190579431332,0.8889510828494614,0.936510429830433,0.9421445853516605,1.0355409509470173,0.9522361448343384,0.9979465852800838,0.9486137295333106,1.0003679924337834,1.0267924408659574
