alpha,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.05,,1.511171767799999,1.2350085629151633,1.5682905448028168,1.658930983755736,1.7152241209887458,1.3555619095149873,1.220464497941297,1.1283618926909649,1.1067241996191544,1.2187656588316078,1.1428206934037466,1.1832036066011702,1.0643062168983466,1.0920039030317648,1.0606655492188881,0.9614353542071208,0.9861411928129278,1.0586590779079372,1.1240183167622035
0.1,,1.5084445298169242,1.0856527982285933,1.4337468845868981,1.5509378043567248,1.519016558970418,1.4872803319048562,1.7090170349233142,1.8394567084288906,1.878531641487079,1.6958735584832498,1.570522150793302,1.5280591022059493,1.570268732383458,1.513524857176727,1.4509776069046902,1.364911540560251,1.3391737654186806,1.3069815974754917,1.2743797485064496
0.25,,0.2459426634970717,0.4907482401093293,0.9055181156832499,0.8595221007372554,0.8371010762536764,0.8740334883342163,0.9533640575782268,1.033362162944651,0.9771112846483198,1.1104129673564413,1.0035397889333553,1.009400698791557,0.960842360476126,0.9483176027601892,0.9928956527153886,0.9343682970230698,0.950940711650292,0.9216690576726806,0.9123111507969232
0.5,,0.7026599868077029,0.7649947957211494,0.6792192996408694,0.8893801059793781,0.8973915285363226,0.9166177639841101,0.9650065974851884,1.004321580479088,0.9790147096949193,0.8632563138898168,0.8546349185654979,0.8458096146663572,0.8235805918934523,0.8373745008548008,0.8526160512017665,0.8613554756637243,0.904210367853728,0.9434450778375529,0.9899562486999801
